Simply Vera Vera Wang ... Simulated Pearl & Starburst Long Necklace,$25.20,Regular $42.00
LC Lauren Conrad Pink ... Simulated Stone Button Nickel Free Stud Earrings,$8.40,Regular $12.00
Dana Buchman Black Long ... Station Necklace,$25.20,Regular $36.00
Dana Buchman Chandelier Drop ... Earrings,$12.60,Regular $18.00
Gold Tone Disc & Clear Bead ... Hoop Nickel Free Drop Earrings,$8.40,Regular $14.00
Simply Vera Vera Wang Double ... Tassel Necklace,$25.20,Regular $42.00
Dana Buchman Rose Gold Tone ... Double Drop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Halo Stud Earrings,$8.40,Regular $12.00
Dana Buchman Multi Strand ... Necklace,$25.20,Regular $36.00
Dana Buchman Tri Tone Circle ... Drop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Silver Tone ... Simulated Glitter Crystal Button Stud Nickel Free Earrings,$8.40,Regular $12.00
LC Lauren Conrad Moon Pendant ... Necklace,$8.40,Regular $12.00
LC Lauren Conrad Multi Strand ... Bead Necklace,$12.60,Regular $18.00
Jennifer Lopez Abstract Hoop ... Earrings,$12.60,Regular $18.00
Napier Silver Tone Textured ... Teardrop Earrings,$8.40,Regular $14.00
LC Lauren Conrad Nickel Free ... Fireball Hoop Drop Earrings,$8.40,Regular $12.00
Dana Buchman Layered Oval ... Clip-On Earrings,$12.60,Regular $18.00
LC Lauren Conrad Starfish ... Bracelet Set,$12.60,Regular $18.00
LC Lauren Conrad Gold Tone ... Simulated Crystal Drop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Star Stud Earring Set,$12.60,Regular $18.00
Gray Tassel Clear Bead Detail ... Drop Earrings,$8.40,Regular $14.00
Dana Buchman Braid Detail ... Small Clip-On Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Color Tear ... Drop Earrings,$8.40,Regular $12.00
Gold Tone Purple Jasper Stone ... Nickel Free Drop Earrings,$8.40,Regular $14.00
Simply Vera Vera Wang Pink ... Bead Teardrop Earrings,$8.40,Regular $14.00
"
							
						Jennifer Lopez Kite Earrings
							
					",$12.60,Regular $18.00
LC Lauren Conrad Leaf ... Statement Necklace,$12.60,Regular $18.00
Simply Vera Vera Wang Two Tone ... Multi Strand Long Necklace,$25.20,Regular $42.00
"
							
						Dana Buchman Y-Necklace
							
					",$25.20,Regular $36.00
Gold Tone Flat Edge Hoop ... Earring,$6.30,Regular $14.00
LC Lauren Conrad Gold Tone Y ... Drop Necklace,$12.60,Regular $18.00
LC Lauren Conrad Rose Gold ... Tone Y Necklace,$12.60,Regular $18.00
LC Lauren Conrad Simulated ... Crystal Statement Drop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Simulated ... Crystal Long Station Necklace,$12.60,Regular $18.00
Dana Buchman Long Abalone Link ... Necklace,$25.20,Regular $36.00
Napier Faceted Black Crystal ... Drop Post Earrings,$8.40,Regular $14.00
LC Lauren Conrad Gold Tone ... Pink & Red Simulated Stone Nickel Free Stud Earring Set,$12.60,Regular $18.00
Jennifer Lopez Rose Gold Tone ... Flat Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Double Strand ... Station Necklace,$12.60,Regular $18.00
Napier Blue Simulated Crystal ... Button Stud Earrings,$8.40,Regular $14.00
Jennifer Lopez Beaded Mesh ... Coil Bracelet,$25.20,Regular $36.00
LC Lauren Conrad Cubic ... Zirconia Teardrop Pendant Double Strand Necklace,$12.60,Regular $18.00
LC Lauren Conrad Nickel Free ... Flower Stud Earrings,$8.40,Regular $12.00
Jennifer Lopez Beaded Rose ... Gold Tone Coil Bracelet,$25.20,Regular $36.00
Napier Rose Gold Tone Hoop ... Earrings,$8.40,Regular $14.00
LC Lauren Conrad Double Strand ... Oval Pendant Necklace,$12.60,Regular $18.00
LC Lauren Conrad Nickel Free ... Flamingo Stud Earrings,$8.40,Regular $12.00
Jennifer Lopez Gold Tone ... Textured Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Silver Tone ... Bell & Charm Detail Nickel Free Drop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Flower Stud ... Earrings,$8.40,Regular $12.00
Dana Buchman Green Teardrop ... Statement Necklace,$25.20,Regular $36.00
Napier Glass Heart Drop ... Earrings,$8.40,Regular $14.00
"
							
						Textured Hoop Earrings
							
					",$8.10,Regular $18.00
Napier® Metallic Beaded ... Necklace,$12.00,Regular $20.00
Pet Friends Simulated Crystal ... Paw Print Stud Earrings,$8.00,Regular $16.00
"
							
						Napier Christmas Tree Pin
							
					",$12.00,Regular $20.00
"Pet Friends ""Meow"" Stud ... Earrings",$8.00,Regular $16.00
Simply Vera Vera Wang ... Simulated Stone Inside Out Hoop Earrings,$12.00,Regular $20.00
Pet Friends Simulated Crystal ... Dog Stud Earrings,$8.00,Regular $16.00
Simulated Crystal Crossover ... Cuff Bracelet,$12.00,Regular $20.00
Simply Vera Vera Wang Filigree ... Flower Marquise Hoop Earrings,$12.00,Regular $20.00
Simply Vera Vera Wang Pink ... Stone Drop Earrings,$12.00,Regular $20.00
Rose Gold Tone Simulated Stone ... & Crystal Ring Set,$12.00,Regular $20.00
Simply Vera Vera Wang ... Simulated Crystal Oval Hoop Drop Earrings,$12.00,Regular $20.00
1928 Filigree Faceted Oval ... Stone Stretch Bracelet,$24.00,Regular $32.00
Simply Vera Vera Wang Beaded ... Threader Hoop Earrings,$12.00,Regular $20.00
1928 Simulated Crystal Heart ... Charm Bracelet,$24.00,Regular $32.00
1928 Filigree Double Teardrop ... Earrings,$12.00,Regular $16.00
Simply Vera Vera Wang Pink ... Stone Wrapped Hoop Earrings,$12.00,Regular $20.00
1928 Silver Tone Rose & ... Simulated Crystal Pendant Necklace,$24.00,Regular $32.00
1928 Crystal Double Drop ... Earrings,$24.00,Regular $32.00
1928 Porcelain Rose Stud ... Earrings,$12.00,Regular $16.00
Simply Vera Vera Wang ... Simulated Crystal Chain Drop Earrings,$12.00,Regular $20.00
1928 Filigree Double Teardrop ... Earrings,$12.00,Regular $16.00
1928 Flower Oval Pendant ... Necklace,$24.00,Regular $32.00
1928 Oval Faceted Stone Drop ... Earrings,$24.00,Regular $32.00
1928 Crystal Baguette Cross ... Pendant Necklace,$24.00,Regular $32.00
1928® Simulated  Sapphire Drop ... Earrings,$12.00,Regular $16.00
1928 Purple Porcelain Rose ... Clip On Earrings,$12.00,Regular $16.00
Jennifer Lopez Fringe Tassel ... Necklace,$23.80,Regular $34.00
"
							
						Long Circle Link Necklace
							
					",$11.70,Regular $26.00
Gold Tone Multi Drop Collar ... Necklace,$11.70,Regular $26.00
Simply Vera Vera Wang Double ... Strand Tassel Pendant Necklace,$22.80,Regular $38.00
Simply Vera Vera Wang ... Simulated Pearl Double Strand Necklace,$22.80,Regular $38.00
Simply Vera Vera Wang Pink ... Simulated Crystal Collar Statement Necklace,$22.80,Regular $38.00
Simply Vera Vera Wang Green ... Simulated Crystal Collar Statement Necklace,$22.80,Regular $38.00
Simply Vera Vera Wang ... Simulated Pearl Double Strand Necklace,$22.80,Regular $38.00
Downton Abbey Gold Tone ... Simulated Crystal Necklace,$22.50,Regular $30.00
Downtown Abbey Simulated ... Crystal Y Necklace,$22.50,Regular $30.00
Downton Abbey Jet Tone ... Simulated Crystal Drop Earrings,$22.50,Regular $30.00
Dana Buchman Hoop Drop ... Earrings,$11.20,Regular $16.00
LC Lauren Conrad Twist Stack ... Ring Set,$11.20,Regular $16.00
"
							
						Dana Buchman Drop Earrings
							
					",$11.20,Regular $16.00
"LC Lauren Conrad Flower, Leaf ... & Butterfly Stud Earring Set",$11.20,Regular $16.00
Dana Buchman Cubic Zirconia ... Rounded Button Stud Earrings,$11.20,Regular $16.00
Jennifer Lopez Openwork Nickel ... Free U Hoop Earrings,$11.20,Regular $16.00
Dana Buchman Gold Tone Y ... Necklace,$22.40,Regular $32.00
Dana Buchman Two Tone Pendant ... Necklace,$22.40,Regular $32.00
Dana Buchman Gold Tone ... Textured Clip-On Earrings,$11.20,Regular $16.00
Dana Buchman Hammered J-Hoop ... Earrings,$11.20,Regular $16.00
"
							
						Dana Buchman Swirl Necklace
							
					",$22.40,Regular $32.00
Dana Buchman Multi Strand ... Necklace,$22.40,Regular $32.00
Dana Buchman Purple Simulated ... Abalone Hoop Earrings,$11.20,Regular $16.00
Dana Buchman Two Tone Hoop ... Earrings,$11.20,Regular $16.00
Dana Buchman Blue Bead Cluster ... Drop Earrings,$11.20,Regular $16.00
Dana Buchman Tassel Detail ... Y-Necklace,$22.40,Regular $32.00
Dana Buchman Faceted Stone ... Multi Strand Illusion Necklace,$22.40,Regular $32.00
Dana Buchman Tri Tone Circle ... Link Stretch Bracelet,$22.40,Regular $32.00
Jennifer Lopez Simulated Pearl ... Threader Drop Earrings,$11.20,Regular $16.00
Dana Buchman Teardrop Threader ... Earrings,$11.20,Regular $16.00
Dana Buchman Double Teardrop ... Earrings,$11.20,Regular $16.00
Napier Geometric Hoop Clip-On ... Earrings,$11.20,Regular $16.00
Napier Geometric Hoop Clip-On ... Earrings,$11.20,Regular $16.00
Dana Buchman Swarovski Crystal ... Circle Drop Earrings,$11.20,Regular $16.00
Dana Buchman Simulated Crystal ... Textured Drop Earrings,$11.20,Regular $16.00
"
							
						Simulated Crystal Y Necklace
							
					",$11.00,Regular $22.00
Simulated Stone Drop Hoop Link ... Earrings,$11.00,Regular $22.00
Chain Wrapped Hoop Drop ... Earrings,$11.00,Regular $22.00
Simulated Stone Beaded Ball ... Drop Earrings,$10.99,Regular $22.00
Gold Tone Simulated Crystal ... Teardrop Earrings,$10.99,Regular $22.00
Multi Colored Simulated ... Crystal Chain Tassel Drop Earrings,$10.99,Regular $22.00
Simulated Crystal Linear Drop ... Earrings,$10.99,Regular $22.00
Multi Colored Acetate & ... Simulated Crystal Hoop Earrings,$10.99,Regular $22.00
Simulated Crystal Cluster ... Teardrop Earrings,$10.99,Regular $22.00
Simply Vera Vera Wang Tiered ... Nickel Free Triple Hoop Earrings,$10.80,Regular $18.00
Replacement Earring Backing ... Set,$10.80,Regular $12.00
Napier® Silver Tone Hoop ... Earrings,$7.20,Regular $12.00
Napier Crisscross C-Hoop ... Earrings,$7.20,Regular $12.00
Simply Vera Vera Wang Pave Bar ... Nickel Free Threader Earrings,$10.80,Regular $18.00
Napier Two Tone Door Knocker ... Earrings,$7.20,Regular $12.00
Napier Twisted Texture Hoop ... Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Stick ... Fringe Nickel Free Linear Drop Earrings,$10.80,Regular $18.00
"
							
						Napier Huggie Hoop Earrings
							
					",$7.20,Regular $12.00
Simply Vera Vera Wang Polished ... Double Hoop Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Pink ... Simulated Crystal Teardrop Earrings,$10.80,Regular $18.00
Napier Square & Disc Stud & ... Twisted Hoop Earring Set,$10.80,Regular $18.00
"
							
						Napier Necklace
							
					",$21.60,Regular $36.00
"
							
						Napier Strandage Necklace
							
					",$21.60,Regular $36.00
Simply Vera Vera Wang Light ... Green Stone Linear Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang ... Simulated Crystal Linear Drop Earrings,$10.80,Regular $18.00
Croft & Barrow® Necklace ... Extender Chain Set,$5.40,Regular $6.00
Simply Vera Vera Wang ... Simulated Crystal Starburst Drop Earrings,$10.80,Regular $18.00
Napier Simulated Pearl Stud ... Earring Set,$10.80,Regular $18.00
"
							
						Napier Beaded Strand Necklace
							
					",$21.60,Regular $36.00
Simply Vera Vera Wang Green ... Simulated Crystal Teardrop Earrings,$10.80,Regular $18.00
Napier Multi-Row Textured Hoop ... Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Two Tone ... Chain Tassel Drop Earrings,$10.80,Regular $18.00
Rose Gold Nickel Free Textured ... Oval Hoop Earrings,$7.20,Regular $12.00
Simulated Crystal Teardrop ... Earrings,$10.80,Regular $18.00
Apt. 9® Openwork Disc Nickel ... Free Drop Earrings,$7.20,Regular $12.00
Silver Tone Twist Double-Hoop ... Earrings,$7.20,Regular $12.00
Gold Tone Flat Nickel Free ... Hoop Earrings,$7.20,Regular $12.00
Simulated Pearl & Crystal ... Cluster Leaf Pin,$10.80,Regular $18.00
Napier Graduated U-Hoop ... Earrings,$10.80,Regular $18.00
"Mudd® Moon, Kite, Triangle, ... Flower, Elephant, Hamsa & Disc Stud & Hoop Earring Set",$10.80,Regular $18.00
Simply Vera Vera Wang ... Simulated Crystal Bar & Hoop Drop Earrings,$10.80,Regular $18.00
Napier Simulated Crystal ... Textured Hoop Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Marquise ... Threader Earrings,$10.80,Regular $18.00
Apt. 9® Nickel Free Triple ... Oval Hoop Earrings,$7.20,Regular $12.00
Mudd® Leaf Charm Tassel ... Pendant Necklace,$10.80,Regular $18.00
Napier Two Tone Textured ... Triple Hoop Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang ... Simulated Pearl & Stone Linear Drop Earrings,$10.80,Regular $18.00
Twisted & Textured Nickel Free ... Hoop Earring Set,$10.80,Regular $18.00
"
							
						Tri Tone Hoop Earring Set
							
					",$10.80,Regular $18.00
Bead & Glittery Disc Stretch ... Bracelet,$10.80,Regular $18.00
Simulated Stone Detail Multi ... Layer Chain Drop Earrings,$10.80,Regular $18.00
Napier Simulated Crystal ... Button Stud Earring Set,$10.80,Regular $18.00
Silver Tone Simulated Crystal ... Hoop Earrings,$10.80,Regular $18.00
Napier Cubic Zirconia Flower ... Stud Earrings,$7.20,Regular $12.00
Napier Gold Tone Simulated ... Stone Small Hoop Drop Earrings,$10.80,Regular $18.00
Napier Gold Tone Chain Detail ... Small Clip-On Hoop Earrings,$10.80,Regular $18.00
Napier Cubic Zirconia ... Scalloped Flower Drop Earrings,$10.80,Regular $18.00
Napier Textured Link Collar ... Necklace,$21.60,Regular $36.00
Gold Tone Disc Nickel Free ... Drop Earrings,$7.20,Regular $12.00
Simply Vera Very Wang Gold ... Tone Disc & Multi Colored Bead Detail Hoop Earrings,$10.80,Regular $18.00
"
							
						Snake Chain Necklace
							
					",$10.80,Regular $12.00
Simply Vera Vera Wang Blue ... Simulated Crystal Drop Earrings,$10.80,Regular $18.00
Napier Simulated Crystal Angel ... Drop Earrings,$10.80,Regular $18.00
Tri Tone Bar Linear Drop ... Earrings,$7.00,Regular $14.00
Jennifer Lopez Ring Fringe ... Pendant Necklace,$21.00,Regular $30.00
LC Lauren Conrad Simulated ... Opal Nickel Free 3-Stone Stud Earrings,$7.00,Regular $10.00
Dana Buchman Marquise Pendant ... Necklace,$21.00,Regular $30.00
1928 Simulated Pearl Drop ... Earrings,$10.50,Regular $14.00
Dana Buchman Simulated Crystal ... Textured Multirow Stretch Bracelet,$21.00,Regular $30.00
"
							
						1928 Rose Teardrop Necklace
							
					",$21.00,Regular $28.00
1928 Ball Stud Black Teardrop ... Earrings,$10.50,Regular $14.00
1928 Nickel Free Starburst & ... Faceted Teardrop Earrings,$21.00,Regular $28.00
"
							
						1928 Flower Drop Earrings
							
					",$21.00,Regular $28.00
1928 10k Gold-Plated Red Bead ... Cross Link Toggle Bracelet,$21.00,Regular $28.00
Dana Buchman Marquise Stretch ... Bracelet Set,$21.00,Regular $30.00
Simply Vera Vera Wang Red ... Layered Necklace,$20.40,Regular $34.00
Simply Vera Vera Wang Tri Tone ... Long Necklace,$20.40,Regular $34.00
Simulated Stone Flower Motif ... Multi Strand Statement Necklace,$20.40,Regular $34.00
Simply Vera Vera Wang ... Concentric Circle Pendant,$20.40,Regular $34.00
Simply Vera Vera Wang ... Simulated Crystal Chain Stretch Bracelet,$20.40,Regular $34.00
Simply Vera Vera Wang Pink ... Bead Statement Necklace,$20.40,Regular $34.00
The Silver Lining 14k Gold ... Over Brass Cubic Zirconia Initial Pendant,$20.00,Original $50.00
LC Lauren Conrad Tri Tone ... Nickel Free Simulated Crystal Stud Earring Set,$9.99,Regular $22.00
Hammered Teardrop Necklace & ... Earring Set,$9.90,Regular $22.00
"
							
						LC Lauren Conrad Leaf Ring
							
					",$9.80,Regular $14.00
LC Lauren Conrad Openwork ... Filigree Teardrop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Zigzag Ring,$9.80,Regular $14.00
LC Lauren Conrad Pave Teardrop ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Oval Link ... Bracelet,$9.80,Regular $14.00
LC Lauren Conrad Blue 3-Stone ... Ring,$9.80,Regular $14.00
LC Lauren Conrad Iridescent ... Beaded Lariat Bracelet,$9.80,Regular $14.00
LC Lauren Conrad Twisted ... Solitaire Ring Set,$9.80,Regular $14.00
LC Lauren Conrad Chevron Ring ... Set,$9.80,Regular $14.00
LC Lauren Conrad Silver Tone ... Simulated Stone Cuff Bracelet,$9.80,Regular $14.00
LC Lauren Conrad Nickel Free ... Milgrain Star Drop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Vine Drop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Pink Oval ... Ring,$9.80,Regular $14.00
LC Lauren Conrad Bead & Flower ... Bracelet Set,$9.80,Regular $14.00
LC Lauren Conrad Lotus Flower ... Necklace,$9.80,Regular $14.00
LC Lauren Conrad Textured Oval ... Link Bracelet,$9.80,Regular $14.00
LC Lauren Conrad Filigree ... Flower Nickel Free Tassel Drop Earrings,$9.80,Regular $14.00
Dana Buchman Bamboo Hoop ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Textured ... Openwork Ring,$9.80,Regular $14.00
Dana Buchman Textured Stud ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Rose Gold ... Tone Nickel Free Openwork Huggie Hoop Earrings,$9.80,Regular $14.00
Dana Buchman Gold Tone ... Textured Hoop Earrings,$9.80,Regular $14.00
Jennifer Lopez Tassel Pendant ... Necklace,$19.60,Regular $28.00
LC Lauren Conrad Circle Bauble ... Shaker Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Flower Nickel ... Free Triple Hoop Drop Earrings,$9.80,Regular $14.00
Gold Tone Hammered Organic ... Button Stud Earrings,$9.80,Regular $14.00
LC Lauren Conrad Layered Ball ... Chain Y Necklace,$9.80,Regular $14.00
Dana Buchman Fan Statement ... Necklace,$19.60,Regular $28.00
Dana Buchman Silver Tone ... Paneled Collar Statement Necklace,$19.60,Regular $28.00
LC Lauren Conrad Star Bauble ... Shaker Pendant Necklace,$9.80,Regular $14.00
Dana Buchman Gold Tone Draped ... Necklace,$19.60,Regular $28.00
Dana Buchman Silver Tone ... Pear-Shaped Stud Earrings,$9.80,Regular $14.00
LC Lauren Conrad Silver Tone ... Filigree Teardrop Leaf Nickel Free Earrings,$9.80,Regular $14.00
LC Lauren Conrad Cubic ... Zirconia Marquise Ring,$9.80,Regular $14.00
Dana Buchman Oval Link Detail ... Statement Necklace,$19.60,Regular $28.00
Dana Buchman Red Circle ... Station Necklace,$19.60,Regular $28.00
LC Lauren Conrad Moon Bauble ... Shaker Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Flower Triple Ring,$9.80,Regular $14.00
LC Lauren Conrad Cage Drop ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Gray ... Adjustable Friendship Bracelet,$9.80,Regular $14.00
Dana Buchman Disc Multi Strand ... Station Necklace,$19.60,Regular $28.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Leaf Drop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Pearl & Crystal Flower Nickel Free Ear Jacket Earrings,$9.80,Regular $14.00
LC Lauren Conrad Flower & ... Teardrop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Gold Tone ... Rainbow Simulated Stone Teardrop Nickel Free Earrings,$9.80,Regular $14.00
LC Lauren Conrad Rose Gold ... Tone Rainbow Simulated Stone & Cubic Zirconia Bird Pendant Necklace,$9.80,Regular $14.00
Dana Buchman Twist Stretch ... Bracelet,$19.60,Regular $28.00
LC Lauren Conrad Simulated ... Crystal Marquise Nickel Free Drop Earrings,$9.80,Regular $14.00
Jennifer Lopez Multi Chain ... Fringe Tassel Drop Earrings,$19.60,Regular $28.00
LC Lauren Conrad Turtle ... Pendant Necklace,$9.80,Regular $14.00
Dana Buchman Simulated Crystal ... Flower Motif Hinge Bracelet,$19.60,Regular $28.00
LC Lauren Conrad Filigree ... Feather Nickel Free Drop Earrings,$9.80,Regular $14.00
Dana Buchman Green Teardrop ... Stretch Bracelet,$19.60,Regular $28.00
LC Lauren Conrad Hoop ... Earrings,$9.80,Regular $14.00
Dana Buchman Twisted Front ... Chain Necklace,$19.60,Regular $28.00
Jennifer Lopez Gold Tone Oval ... Hoop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Flamingo ... Pendant,$9.80,Regular $14.00
Dana Buchman Silver Tone & ... Hematite Tone Bangle Bracelet Set,$19.60,Regular $28.00
LC Lauren Conrad Butterfly ... Pendant,$9.80,Regular $14.00
1928 Openwork Crescent Stretch ... Bracelet,$19.50,Regular $26.00
1928 Pink Porcelain Rose & ... Simulated Crystal Stud Earrings,$19.50,Regular $26.00
1928® Gold Tone Floral Stud ... Earrings,$19.50,Regular $26.00
1928® Gold Tone Crystal Floral ... Brooch,$19.50,Regular $26.00
1928 Rose Gold Tone Filigree ... Stretch Bracelet,$19.50,Regular $26.00
1928 Blue Milgrain Teardrop ... Earrings,$19.50,Regular $26.00
"
							
						Stud Earring Set
							
					",$9.60,Regular $16.00
Simply Vera Vera Wang Pink ... Cluster Climber Earrings,$9.60,Regular $16.00
Cubic Zirconia Stud Earring ... Set,$9.60,Regular $16.00
Napier Two Tone Milgrain ... Teardrop Collar Necklace,$19.20,Regular $32.00
Napier Crisscross Hoop ... Earrings,$9.60,Regular $16.00
"
							
						Napier Banded Hoop Earrings
							
					",$9.60,Regular $16.00
Napier Silver Tone Oval Link ... Collar Necklace,$19.20,Regular $32.00
"
							
						Napier Twisted Hoop Earrings
							
					",$9.60,Regular $16.00
Napier Gold Tone Long Multi ... Strand Necklace,$19.20,Regular $32.00
Napier Textured Ball Long ... Station Necklace,$19.20,Regular $32.00
Napier Multi Colored Simulated ... Crystal Collar Necklace,$19.20,Regular $32.00
Napier Multi Colored Simulated ... Crystal Ball Drop Earrings,$9.60,Regular $16.00
Napier Textured Rope Oval Drop ... Hoop Clip On Earrings,$9.60,Regular $16.00
Napier Textured Triple Oval ... Link Clip On Earrings,$9.60,Regular $16.00
Napier® Two Tone Twist Hoop ... Earrings,$9.60,Regular $16.00
Napier Beaded Layered Hoop ... Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang Gold ... Tone Hoop Earrings,$9.60,Regular $16.00
Napier Faceted Black Crystal ... Drop Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang Double ... Hoop Threader Earrings,$9.60,Regular $16.00
Napier Gold Tone Small Hoop ... Earrings,$9.60,Regular $16.00
Napier Silver Tone Hoop ... Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang ... Simulated Crystal Oval Halo Stud Earrings,$9.60,Regular $16.00
Station Necklace & Stud ... Earring Set,$9.60,Regular $16.00
Napier Doorknocker Clip-On ... Earrings,$9.60,Regular $16.00
"
							
						Napier Cross Hoops
							
					",$9.60,Regular $16.00
Napier Cubic Zirconia ... Starburst Drop Earrings,$9.60,Regular $16.00
Napier Chandelier Bead ... Teardrop Earrings,$9.60,Regular $16.00
"
							
						Napier Linear Drop Earrings
							
					",$9.60,Regular $16.00
Simply Vera Vera Wang Purple ... Simulated Crystal Linear Drop Earrings,$9.60,Regular $16.00
"
							
						Napier Drop Earrings
							
					",$9.60,Regular $16.00
Napier Cubic Zirconia ... Starburst Clip-On Earrings,$9.60,Regular $16.00
"Mudd® Bead, & Disc, Eye & ... Elephant Charm Stretch Bracelet Set",$9.60,Regular $16.00
Napier Cubic Zirconia ... Christmas Tree Stud Earrings,$9.60,Regular $16.00
Downton Abbey® Flower ... Necklace,$18.75,Regular $25.00
Downton Abbey Flower Stud ... Earrings,$18.75,Regular $25.00
Downton Abbey® Openwork ... Crescent Necklace,$18.75,Regular $25.00
1928 Oval Cabochon Drop ... Earrings,$18.75,Regular $25.00
LC Lauren Conrad Simulated ... Crystal Stretch Bracelet,$18.20,Regular $26.00
Jennifer Lopez Silver Tone ... Simulated Crystal Chain-Wrapped Toggle Bracelet,$18.20,Regular $26.00
LC Lauren Conrad Floral ... Necklace,$18.20,Regular $26.00
Simply Vera Vera Wang Ombre ... Stick Double Strand Necklace,$18.00,Regular $30.00
Simulated Pearl Nickel Free ... Magnetic Stud Earrings,$9.00,Regular $10.00
Simply Vera Vera Wang Crescent ... Bar Stretch Bracelet,$18.00,Regular $30.00
Cabochon Necklace & Drop ... Earring Set,$9.00,Regular $20.00
Simply Vera Vera Wang Tassel ... Charm Pendant Necklace,$18.00,Regular $30.00
Silver Tone Gray Stone & Bead ... Multi Strand Statement Necklace,$18.00,Regular $30.00
Simulated Crystal Cluster ... Earrings,$9.00,Regular $18.00
Simulated Crystal Bar Hoop ... Earrings,$9.00,Regular $18.00
"
							
						Gold Tone U-Hoop Earrings
							
					",$6.00,Regular $10.00
1928 Filigree Circle Stud ... Earrings,$9.00,Regular $12.00
Simply Vera Vera Wang ... Simulated Pearl & Crystal Fireball Stretch Bracelet Set,$18.00,Regular $30.00
"
							
						Snake Chain Necklace
							
					",$9.00,Regular $10.00
1928 Orbital Faceted Teardrop ... Earrings,$18.00,Regular $24.00
1928 Porcelain Rose Openwork ... Pin,$18.00,Regular $24.00
1928 Silver Tone Crystal & ... Simulated Pearl Drop Earrings,$18.00,Regular $24.00
1928 Flower & Heart Button ... Stud Earrings,$18.00,Regular $24.00
1928 Crystal-Accented Cross ... Pendant Necklace,$18.00,Regular $24.00
Simply Vera Vera Wang Black ... Teardrop Link Necklace,$18.00,Regular $30.00
LC Lauren Conrad Hoop ... Earrings,$8.40,Regular $12.00
LC Lauren Conrad Pave Stick ... Nickel Free Threader Earrings,$8.40,Regular $12.00
LC Lauren Conrad Simulated ... Opal Halo Ring,$8.40,Regular $12.00
LC Lauren Conrad Tri Tone ... Textured Circle Nickel Free Drop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Jacket ... Earrings,$8.40,Regular $12.00
LC Lauren Conrad Silver Tone ... Leaf Motif Ring,$8.40,Regular $12.00
Simply Vera Vera Wang Marquise ... Nickel Free Threader Earrings,$8.40,Regular $14.00
Dana Buchman Double Circle ... Pendant Necklace,$16.80,Regular $24.00
LC Lauren Conrad Flower Nickel ... Free Button Stud Earrings,$8.40,Regular $12.00
LC Lauren Conrad Simulated ... Crystal Filigree Flower Bracelet,$8.40,Regular $12.00
LC Lauren Conrad Textured Disc ... Nickel Free Hoop Earrings,$8.40,Regular $12.00
LC Lauren Conrad Simulated ... Crystal Bow Ring,$8.40,Regular $12.00
LC Lauren Conrad Nickel Free ... Gold Tone Braided Hoop Earrings,$8.40,Regular $12.00
Napier Simulated Pearl & ... Fireball Station Necklace,$16.80,Regular $28.00
Napier® Silver Tone Hoop ... Earrings,$8.40,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Ball Stud Earrings,$8.40,Regular $12.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Circle Drop Earrings,$8.40,Regular $12.00
Napier Silver Tone Textured ... Hoop Earrings,$8.40,Regular $14.00
Napier Beaded & Simulated ... Crystal Necklace,$16.80,Regular $28.00
Napier® Gold-Tone Graduated ... Flattened Hoop Earrings - 7/8-in.,$8.40,Regular $14.00
Napier Gold Tone Textured Hoop ... Earrings,$8.40,Regular $14.00
Napier Textured Silver Tone ... Hoop Earrings,$8.40,Regular $14.00
Napier Two Tone Diamond-Shaped ... Stretch Bracelet,$16.80,Regular $28.00
